Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
ECK1050	CDS	-3	1123341	1124549	no	mdtH	putative metabolite efflux permease	402	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK1051	CDS	+1	1124785	1125369	no	rimJ	ribosomal-protein-S5-alanine N-acetyltransferase	194	COG1670	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1052	CDS	+2	1125380	1126027	no	yceH	conserved hypothetical protein	205	COG3132	S	Function unknown	POORLY CHARACTERIZED
ECK1053	CDS	+3	1126029	1126952	no	mviM	putative oxidoreductase with NAD(P)-binding Rossmann-fold domain	307	COG0673	R	General function prediction only	POORLY CHARACTERIZED
ECK1054	CDS	+1	1127062	1128597	no	mviN	conserved hypothetical protein; putative inner membrane protein	511	COG0728	R	General function prediction only	POORLY CHARACTERIZED
ECK1056	CDS	-1	1129058	1129351	no	flgM	anti-sigma factor for FliA (sigma 28)	76	COG2747	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1056	CDS	-1	1129058	1129351	no	flgM	anti-sigma factor for FliA (sigma 28)	76	COG2747	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1056	CDS	-1	1129058	1129351	no	flgM	anti-sigma factor for FliA (sigma 28)	76	COG2747	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK1057	CDS	-1	1129427	1130086	no	flgA	assembly protein for flagellar basal-body periplasmic P ring	164	COG1261	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1057	CDS	-1	1129427	1130086	no	flgA	assembly protein for flagellar basal-body periplasmic P ring	164	COG1261	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK1058	CDS	+3	1130241	1130657	no	flgB	flagellar component of cell-proximal portion of basal-body rod	136	COG1815	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1059	CDS	+3	1130661	1131065	no	flgC	flagellar component of cell-proximal portion of basal-body rod	134	COG1558	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1060	CDS	+2	1131077	1131772	no	flgD	flagellar hook assembly protein	230	COG1843	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1061	CDS	+2	1131797	1133005	no	flgE	flagellar hook protein	402	COG1749	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1062	CDS	+3	1133025	1133780	no	flgF	flagellar component of cell-proximal portion of basal-body rod	251	COG4787	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1063	CDS	+3	1133952	1134734	no	flgG	flagellar component of cell-distal portion of basal-body rod	260	COG4786	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1064	CDS	+1	1134787	1135485	no	flgH	flagellar protein of basal-body outer-membrane L ring	228	COG2063	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1065	CDS	+3	1135497	1136594	no	flgI	flagellar basal body P-ring protein	361	COG1706	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1066	CDS	+2	1136594	1137535	no	flgJ	muramidase	151	COG1705,COG3951	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1066	CDS	+2	1136594	1137535	no	flgJ	muramidase	151	COG1705	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK1066	CDS	+2	1136594	1137535	no	flgJ	muramidase	94	COG3951	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1066	CDS	+2	1136594	1137535	no	flgJ	muramidase	94	COG3951	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK1067	CDS	+1	1137601	1139244	no	flgK	flagellar hook-filament junction protein 1	547	COG1256	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1068	CDS	+3	1139256	1140209	no	flgL	flagellar hook-filament junction protein	317	COG1344	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK1069	CDS	-3	1140405	1143590	no	rne	fused ribonucleaseE: endoribonuclease ; RNA-binding protein ;RNA degradosome binding protein	1058	COG1530	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1071	CDS	+2	1144163	1145122	no	rluC	23S rRNA pseudouridylate synthase	318	COG0564	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1072	CDS	-1	1145234	1145818	no	yceF	hypothetical protein	191	COG0424	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK1074	CDS	+2	1146017	1146538	no	yceD	conserved hypothetical protein	173	COG1399	R	General function prediction only	POORLY CHARACTERIZED
ECK1075	CDS	+2	1146590	1146763	no	rpmF	50S ribosomal subunit protein L32	57	COG0333	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1076	CDS	+1	1146844	1147914	no	plsX	fatty acid/phospholipid synthesis protein	352	COG0416	I	Lipid transport and metabolism	METABOLISM
ECK1077	CDS	+2	1147982	1148935	no	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	317	COG0332	I	Lipid transport and metabolism	METABOLISM
ECK1078	CDS	+2	1148951	1149880	no	fabD	malonyl-CoA-[acyl-carrier-protein] transacylase	309	COG0331	I	Lipid transport and metabolism	METABOLISM
ECK1079	CDS	+2	1149893	1150627	no	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	244	COG1028	I	Lipid transport and metabolism	METABOLISM
ECK1079	CDS	+2	1149893	1150627	no	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	244	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK1079	CDS	+2	1149893	1150627	no	fabG	3-oxoacyl-[acyl-carrier-protein] reductase	244	COG1028	R	General function prediction only	POORLY CHARACTERIZED
ECK1080	CDS	+2	1150838	1151074	no	acpP	acyl carrier protein (ACP)	78	COG0236	I	Lipid transport and metabolism	METABOLISM
ECK1080	CDS	+2	1150838	1151074	no	acpP	acyl carrier protein (ACP)	78	COG0236	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK1081	CDS	+2	1151162	1152403	no	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	413	COG0304	I	Lipid transport and metabolism	METABOLISM
ECK1081	CDS	+2	1151162	1152403	no	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	413	COG0304	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK1082	CDS	+1	1152523	1153332	no	pabC	4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex	269	COG0115	E	Amino acid transport and metabolism	METABOLISM
ECK1082	CDS	+1	1152523	1153332	no	pabC	4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex	269	COG0115	H	Coenzyme transport and metabolism	METABOLISM
ECK1083	CDS	+3	1153335	1154357	no	yceG	putative conserved membrane associated protein	340	COG1559	R	General function prediction only	POORLY CHARACTERIZED
ECK1084	CDS	+1	1154347	1154988	no	tmk	thymidylate kinase	213	COG0125	F	Nucleotide transport and metabolism	METABOLISM
ECK1085	CDS	+3	1154985	1155989	no	holB	DNA polymerase III, delta prime subunit	319	COG0470	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1086	CDS	+1	1156000	1156797	no	ycfH	putative metallodependent hydrolase	258	COG0084	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1087	CDS	+1	1157092	1158525	no	ptsG	fused glucose-specific PTS enzymes: IIBcomponent ; IIC component	411	COG1264,COG1263	G	Carbohydrate transport and metabolism	METABOLISM
ECK1088	CDS	-3	1158585	1160774	no	fhuE	ferric-rhodotorulic acid outer membrane transporter	705	COG4773	P	Inorganic ion transport and metabolism	METABOLISM
ECK1089	CDS	+3	1161108	1161467	no	hinT	purine nucleoside phosphoramidase	119	COG0537	F	Nucleotide transport and metabolism	METABOLISM
ECK1089	CDS	+3	1161108	1161467	no	hinT	purine nucleoside phosphoramidase	119	COG0537	G	Carbohydrate transport and metabolism	METABOLISM
ECK1089	CDS	+3	1161108	1161467	no	hinT	purine nucleoside phosphoramidase	119	COG0537	R	General function prediction only	POORLY CHARACTERIZED
ECK1090	CDS	+2	1161470	1161847	no	ycfL	hypothetical protein	79	COG5633	R	General function prediction only	POORLY CHARACTERIZED
ECK1092	CDS	+1	1162483	1163307	no	ycfN	thiamin kinase	75	COG0510	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1093	CDS	+2	1163318	1164343	no	nagZ	beta N-acetyl-glucosaminidase	341	COG1472	G	Carbohydrate transport and metabolism	METABOLISM
ECK1094	CDS	+3	1164366	1164908	no	ycfP	conserved hypothetical protein	180	COG3150	R	General function prediction only	POORLY CHARACTERIZED
ECK1095	CDS	+3	1165308	1166612	no	ndh	respiratory NADH dehydrogenase 2/cupric reductase	434	COG1252	C	Energy production and conversion	METABOLISM
ECK1096	CDS	+2	1166822	1167361	no	ycfJ	hypothetical protein	148	COG3134	S	Function unknown	POORLY CHARACTERIZED
ECK1097	CDS	-3	1167423	1168055	no	ycfQ	putative DNA-binding transcriptional regulator	210	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1099	CDS	-3	1168635	1169597	no	ycfS	conserved hypothetical protein	303	COG1376	S	Function unknown	POORLY CHARACTERIZED
ECK1100	CDS	-1	1169741	1173187	no	mfd	transcription-repair coupling factor	1144	COG1197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1100	CDS	-1	1169741	1173187	no	mfd	transcription-repair coupling factor	1144	COG1197	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1101	CDS	-3	1173315	1174388	no	ycfT	conserved hypothetical protein; putative inner membrane protein	178	COG4763	S	Function unknown	POORLY CHARACTERIZED
ECK1102	CDS	+3	1174650	1175849	no	lolC	outer membrane-specific lipoprotein transporter subunit ; membrane component of ABC superfamily	399	COG4591	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1103	CDS	+1	1175842	1176543	no	lolD	outer membrane-specific lipoprotein transporter subunit ; ATP-binding component of ABC superfamily	233	COG1136	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1104	CDS	+3	1176543	1177787	no	lolE	outer membrane-specific lipoprotein transporter subunit ; membrane component of ABC superfamily	414	COG4591	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1105	CDS	+1	1177816	1178727	no	ycfX	N-acetyl-D-glucosamine kinase	303	COG1940	G	Carbohydrate transport and metabolism	METABOLISM
ECK1105	CDS	+1	1177816	1178727	no	ycfX	N-acetyl-D-glucosamine kinase	303	COG1940	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1106	CDS	+1	1178743	1179582	no	cobB	deacetylase of acetyl-CoA synthetase, NAD-dependent	245	COG0846	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1109	CDS	-1	1181006	1182052	no	potD	polyamine transporter subunit ; periplasmic-binding component of ABC superfamily	348	COG0687	E	Amino acid transport and metabolism	METABOLISM
ECK1110	CDS	-2	1182049	1182843	no	potC	polyamine transporter subunit ; membrane component of ABC superfamily	264	COG1177	E	Amino acid transport and metabolism	METABOLISM
ECK1111	CDS	-3	1182840	1183667	no	potB	polyamine transporter subunit ; membrane component of ABC superfamily	275	COG1176	E	Amino acid transport and metabolism	METABOLISM
ECK1112	CDS	-2	1183681	1184817	no	potA	polyamine transporter subunit ; ATP-binding component of ABC superfamily	378	COG3842	E	Amino acid transport and metabolism	METABOLISM
ECK1113	CDS	+1	1185067	1186293	no	pepT	peptidase T	408	COG2195	E	Amino acid transport and metabolism	METABOLISM
ECK1114	CDS	-2	1186342	1187463	no	ycfD	conserved hypothetical protein	363	COG2850	S	Function unknown	POORLY CHARACTERIZED
ECK1115	CDS	-2	1187539	1188999	no	phoQ	sensory histidine kinase in two-compoent regulatory system with PhoP	476	COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1116	CDS	-3	1188999	1189670	no	phoP	DNA-binding response regulator in two-component regulatory system with PhoQ	223	COG0745	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1116	CDS	-3	1188999	1189670	no	phoP	DNA-binding response regulator in two-component regulatory system with PhoQ	223	COG0745	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1117	CDS	-3	1189839	1191209	no	purB	adenylosuccinate lyase	456	COG0015	F	Nucleotide transport and metabolism	METABOLISM
ECK1118	CDS	-3	1191213	1191854	no	hflD	putative inner membrane protein; lambda lysogenization regulator, UPF0274 family	211	COG2915	R	General function prediction only	POORLY CHARACTERIZED
ECK1119	CDS	-1	1191890	1192996	no	trmU	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	368	COG0482	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1120	CDS	-2	1193050	1193511	no	ymfB	bifunctional thiamin pyrimidine pyrophosphate hydrolase and thiamin pyrophosphate hydrolase	143	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1120	CDS	-2	1193050	1193511	no	ymfB	bifunctional thiamin pyrimidine pyrophosphate hydrolase and thiamin pyrophosphate hydrolase	143	COG0494	R	General function prediction only	POORLY CHARACTERIZED
ECK1121	CDS	-2	1193521	1194174	no	ymfC	23S rRNA pseudouridine synthase	207	COG1187	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK1122	CDS	+1	1194346	1195596	no	icd	isocitrate dehydrogenase, specific for NADP+; e14 prophage	416	COG0538	C	Energy production and conversion	METABOLISM
ECK1123	CDS	-1	1196090	1196755	no	ymfD	putative AdoMet-dependent methyltransferase; e14 prophage	180	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK1123	CDS	-1	1196090	1196755	no	ymfD	putative AdoMet-dependent methyltransferase; e14 prophage	180	COG0500	R	General function prediction only	POORLY CHARACTERIZED
ECK1126	CDS	-3	1198902	1200029	no	intE	putative integrase; e14 prophage	348	COG0582	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1131	CDS	-3	1201482	1202156	no	ymfK	repressor protein phage e14; e14 prophage	137	COG1974	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1131	CDS	-3	1201482	1202156	no	ymfK	repressor protein phage e14; e14 prophage	137	COG1974	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1135	CDS	+3	1203393	1204760	no	ymfN	putative phage terminase; e14 prophage	377	COG4626	R	General function prediction only	POORLY CHARACTERIZED
ECK1136	CDS	+2	1204772	1204954	no	ymfR	hypothetical protein; e14 prophage	56	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK1136	CDS	+2	1204772	1204954	no	ymfR	hypothetical protein; e14 prophage	56	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK1136	CDS	+2	1204772	1204954	no	ymfR	hypothetical protein; e14 prophage	56	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK1136	CDS	+2	1204772	1204954	no	ymfR	hypothetical protein; e14 prophage	56	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK1137	CDS	+1	1204954	1205427	no	ymfO	conserved hypothetical protein; e14 prophage	98	COG4695	S	Function unknown	POORLY CHARACTERIZED
ECK1138	CDS	+2	1205483	1206145	no	ymfP	conserved hypothetical protein; e14 prophage	220	COG3299	S	Function unknown	POORLY CHARACTERIZED
ECK1139	CDS	+1	1206136	1206720	no	ymfQ	conserved hypothetical protein; e14 prophage	166	COG3778	S	Function unknown	POORLY CHARACTERIZED
ECK1144	CDS	+1	1208908	1209462	no	pin	site-specific DNA recombinase; e14 prophage	184	COG1961	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK1145	CDS	+2	1209569	1210402	no	mcrA	5-methylcytosine-specific restriction endonuclease B; e14 prophage	121	COG1403	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1146	CDS	+1	1210648	1210800	partial	icdC	Isocitrate dehydrogenase [NADP] (short fragment)	50	COG0538	C	Energy production and conversion	METABOLISM
ECK1148	CDS	-2	1211926	1212330	no	ycgX	hypothetical protein	31	COG5562	R	General function prediction only	POORLY CHARACTERIZED
ECK1149	CDS	-1	1212551	1213282	no	ycgE	putative DNA-binding transcriptional regulator	189	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK1150	CDS	-1	1213487	1214698	no	ycgF	putative cyclic-di-GMP phosphodiesterase; blue-light sensing protein using FAD (BLUF);	245	COG2200	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1155	CDS	+3	1216551	1218074	no	ycgG	conserved hypothetical protein; putative inner membrane protein	266	COG2200	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK1157_1	fCDS	+2	1218824	1220344	pseudo	ycgH	hypothetical protein, N-ter fragment (pseudogene)	81	COG3468	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1157_1	fCDS	+2	1218824	1220344	pseudo	ycgH	hypothetical protein, N-ter fragment (pseudogene)	81	COG3468	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK1157_2	fCDS	+2	1220429	1221445	pseudo	ycgH	hypothetical protein, C-ter fragment (pseudogene)	320	COG3468	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK1157_2	fCDS	+2	1220429	1221445	pseudo	ycgH	hypothetical protein, C-ter fragment (pseudogene)	320	COG3468	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK1159	CDS	-3	1221867	1222142	no	ymgG	hypothetical protein	38	COG0636	C	Energy production and conversion	METABOLISM
ECK1162	CDS	-3	1223502	1223768	no	minE	cell division topological specificity factor	87	COG0851	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK1163	CDS	-3	1223772	1224584	no	minD	membrane ATPase of the MinC-MinD-MinE system	270	COG2894	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK1164	CDS	-1	1224608	1225303	no	minC	cell division inhibitor	231	COG0850	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK1167	CDS	+3	1226904	1227230	no	ycgL	conserved hypothetical protein	85	COG3100	S	Function unknown	POORLY CHARACTERIZED
ECK1168	CDS	+2	1227302	1227961	no	ycgM	putative isomerase/hydrolase	212	COG0179	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK1169	CDS	+3	1228053	1228499	no	ycgN	conserved hypothetical protein	141	COG2983	S	Function unknown	POORLY CHARACTERIZED
ECK1171	CDS	+2	1229990	1230409	no	umuD	DNA polymerase V, subunit D	133	COG1974	K	Transcription	INFORMATION STORAGE AND PROCESSING
