Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
EFER_0944	CDS	-2	969124	971997	no	rcsD	phosphotransfer intermediate protein in two-component regulatory system with RcsBC	424	COG2198,COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0945	CDS	+1	972532	973653	no	ompC	outer membrane porin protein C	373	COG3203	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0946	CDS	+3	973776	974831	no	yojL	putative thiamine biosynthesis lipoprotein; defective assembly or repair of ThiH Fe-S cluster	347	COG1477	H	Coenzyme transport and metabolism	METABOLISM
EFER_0947	CDS	+1	974905	975969	no	ada	fused DNA-binding transcriptional dual regulator ; O6-methylguanine-DNA methyltransferase	184	COG2169	F	Nucleotide transport and metabolism	METABOLISM
EFER_0947	CDS	+1	974905	975969	no	ada	fused DNA-binding transcriptional dual regulator ; O6-methylguanine-DNA methyltransferase	166	COG0350	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0948	CDS	+3	975969	976619	no	alkB	oxidative demethylase of N1-methyladenine or N3-methylcytosine DNA lesions	214	COG3145	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0949	CDS	+3	976695	978338	no	yojI	fused multidrug transport subunits of ABC superfamily transporter: permease component/ATP-binding component	518	COG4615	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0949	CDS	+3	976695	978338	no	yojI	fused multidrug transport subunits of ABC superfamily transporter: permease component/ATP-binding component	518	COG4615	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
EFER_0950	CDS	+1	978553	980199	no	mqo	malate dehydrogenase, FAD/NAD(P)-binding domain	535	COG0579	R	General function prediction only	POORLY CHARACTERIZED
EFER_0951	CDS	-1	980282	981004	no	glnQ	glutamine transporter subunit ; ATP-binding component of ABC superfamily	240	COG1126	E	Amino acid transport and metabolism	METABOLISM
EFER_0952	CDS	-2	981001	981660	no	glnP	glutamine transporter subunit ; membrane component of ABC superfamily	219	COG0765	E	Amino acid transport and metabolism	METABOLISM
EFER_0953	CDS	-2	981754	982500	no	glnH	glutamine transporter subunit ; periplasmic binding component of ABC superfamily	248	COG0834	E	Amino acid transport and metabolism	METABOLISM
EFER_0953	CDS	-2	981754	982500	no	glnH	glutamine transporter subunit ; periplasmic binding component of ABC superfamily	248	COG0834	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0954	CDS	-1	982907	983410	no	dps	Fe-binding and storage protein	167	COG0783	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0955	CDS	-1	983699	984586	no	rhtA	threonine and homoserine efflux system	282	COG5006	R	General function prediction only	POORLY CHARACTERIZED
EFER_0956	CDS	+1	984937	985452	no	ompX	outer membrane protein	134	COG3637	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0957	CDS	-1	985520	987127	no	ybiP	putative enzyme, UPF0141 family, inner membrane	487	COG2194	R	General function prediction only	POORLY CHARACTERIZED
EFER_0960	CDS	+1	987685	988152	no	mntR	DNA-binding transcriptional regulator of mntH	136	COG1321	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0961	CDS	+3	988149	989264	no	ybiR	putative transporter	356	COG0471	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0962	CDS	-1	989324	990244	no	ybiS	conserved hypothetical protein	284	COG1376	S	Function unknown	POORLY CHARACTERIZED
EFER_0963	CDS	+1	990463	992055	no	ybiT	putative transporter fused subunits of ABC superfamily: ATP-binding components	530	COG0488	R	General function prediction only	POORLY CHARACTERIZED
EFER_0964	CDS	-2	992254	993069	no	ybiV	type II HAD phosphatase	268	COG0561	R	General function prediction only	POORLY CHARACTERIZED
EFER_0965	CDS	-1	993215	995647	no	ybiW	putative glycyl radical cofactor protein	802	COG1882	C	Energy production and conversion	METABOLISM
EFER_0966	CDS	-2	995653	996579	no	ybiY	putative AdoMet-dependent glycyl radical activating enzyme	305	COG1180	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_0967	CDS	+2	996683	997345	no	fsaA	fructose-6-phosphate aldolase 1	220	COG0176	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0968	CDS	-2	997432	998181	no	moeB	molybdopterin synthase sulfurylase	249	COG0476	H	Coenzyme transport and metabolism	METABOLISM
EFER_0969	CDS	-3	998181	999416	no	moeA	molybdopterin biosynthesis protein	411	COG0303	H	Coenzyme transport and metabolism	METABOLISM
EFER_0970	CDS	+2	999629	1001521	no	yliA	putative peptide transport fused subunits of ABC superfamily: ATP-binding components	616	COG1123	R	General function prediction only	POORLY CHARACTERIZED
EFER_0971	CDS	+1	1001548	1003086	no	yliB	putative peptide transporter subunit: periplasmic-binding component of ABC superfamily	512	COG0747	E	Amino acid transport and metabolism	METABOLISM
EFER_0972	CDS	+2	1003106	1004026	no	yliC	putative peptide transporter permease subunit: membrane component of ABC superfamily	306	COG0601	E	Amino acid transport and metabolism	METABOLISM
EFER_0972	CDS	+2	1003106	1004026	no	yliC	putative peptide transporter permease subunit: membrane component of ABC superfamily	306	COG0601	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0973	CDS	+1	1004029	1004940	no	yliD	putative peptide transporter permease subunit: membrane component of ABC superfamily	294	COG1173	E	Amino acid transport and metabolism	METABOLISM
EFER_0973	CDS	+1	1004029	1004940	no	yliD	putative peptide transporter permease subunit: membrane component of ABC superfamily	294	COG1173	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0974	CDS	+2	1005071	1007419	no		conserved hypothetical protein; putative exported protein	264	COG2200,COG5001	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0975	CDS	+2	1007429	1008757	no	yliF	putative diguanylate cyclase	218	COG2199	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0976	CDS	-3	1008798	1010123	no	yliG	putative AdoMet-dependent methyltransferase, UPF0004 family	439	COG0621	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0978	CDS	+1	1010836	1011948	no	yliI	PQQ-dependent aldose sugar dehydrogenase precursor (asd)	365	COG2133	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0979	CDS	-1	1011953	1012585	no	yliJ	putative glutathione S-transferase	210	COG0625	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_0980	CDS	+2	1012826	1014028	no	dacC	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 6a)	395	COG1686	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0981	CDS	-2	1014076	1014873	no	deoR	DNA-binding transcriptional repressor	253	COG1349	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0981	CDS	-2	1014076	1014873	no	deoR	DNA-binding transcriptional repressor	253	COG1349	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0982	CDS	-3	1014906	1015514	no	ybjG	undecaprenyl pyrophosphate phosphatase	201	COG0671	I	Lipid transport and metabolism	METABOLISM
EFER_0983	CDS	+2	1015799	1017031	no	cmr	multidrug efflux system protein	409	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_0983	CDS	+2	1015799	1017031	no	cmr	multidrug efflux system protein	409	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0983	CDS	+2	1015799	1017031	no	cmr	multidrug efflux system protein	409	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0983	CDS	+2	1015799	1017031	no	cmr	multidrug efflux system protein	409	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_0985	CDS	-2	1017454	1018269	no	ybjI	putative phosphatase	267	COG0561	R	General function prediction only	POORLY CHARACTERIZED
EFER_0986	CDS	-3	1018269	1019477	no	ybjJ	putative transporter	401	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_0986	CDS	-3	1018269	1019477	no	ybjJ	putative transporter	401	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0986	CDS	-3	1018269	1019477	no	ybjJ	putative transporter	401	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0986	CDS	-3	1018269	1019477	no	ybjJ	putative transporter	401	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_0987	CDS	+3	1019565	1020104	no	ybjK	putative DNA-binding transcriptional regulator	86	COG3226	S	Function unknown	POORLY CHARACTERIZED
EFER_0987	CDS	+3	1019565	1020104	no	ybjK	putative DNA-binding transcriptional regulator	84	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0990	CDS	-1	1021037	1022722	no	ybjL	putative transporter	551	COG2985	R	General function prediction only	POORLY CHARACTERIZED
EFER_0993	CDS	+2	1023545	1024267	no	nfsA	nitroreductase A, NADPH-dependent, FMN-dependent	240	COG0778	C	Energy production and conversion	METABOLISM
EFER_0994	CDS	+3	1024317	1025219	no	rimK	ribosomal protein S6 modification protein	290	COG0189	H	Coenzyme transport and metabolism	METABOLISM
EFER_0994	CDS	+3	1024317	1025219	no	rimK	ribosomal protein S6 modification protein	290	COG0189	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0997	CDS	+1	1026136	1027248	no	potF	putrescine transporter subunit: periplasmic-binding component of ABC superfamily	370	COG0687	E	Amino acid transport and metabolism	METABOLISM
EFER_0998	CDS	+2	1027343	1028476	no	potG	putrescine transporter subunit: ATP-binding component of ABC superfamily	373	COG3842	E	Amino acid transport and metabolism	METABOLISM
EFER_0999	CDS	+2	1028486	1029439	no	potH	putrescine transporter subunit: membrane component of ABC superfamily	298	COG1176	E	Amino acid transport and metabolism	METABOLISM
EFER_1000	CDS	+1	1029436	1030281	no	potI	putrescine transporter subunit: membrane component of ABC superfamily	279	COG1177	E	Amino acid transport and metabolism	METABOLISM
EFER_1002	CDS	+1	1030870	1031997	no	rumB	23S rRNA m(5)U747 methyltransferase	375	COG2265	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_1003	CDS	-1	1032026	1032757	no	artJ	arginine transporter subunit ; periplasmic-binding component of ABC superfamily	243	COG0834	E	Amino acid transport and metabolism	METABOLISM
EFER_1003	CDS	-1	1032026	1032757	no	artJ	arginine transporter subunit ; periplasmic-binding component of ABC superfamily	243	COG0834	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_1004	CDS	-3	1032984	1033652	no	artM	arginine transporter subunit ; membrane component of ABC superfamily	220	COG4160	E	Amino acid transport and metabolism	METABOLISM
EFER_1005	CDS	-1	1033652	1034368	no	artQ	arginine transporter subunit ;membrane component of ABC superfamily	231	COG4215	E	Amino acid transport and metabolism	METABOLISM
EFER_1006	CDS	-1	1034375	1035106	no	artI	arginine transporter subunit ; periplasmic-binding component of ABC superfamily	243	COG0834	E	Amino acid transport and metabolism	METABOLISM
EFER_1006	CDS	-1	1034375	1035106	no	artI	arginine transporter subunit ; periplasmic-binding component of ABC superfamily	243	COG0834	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_1007	CDS	-2	1035124	1035852	no	artP	arginine transporter subunit ; ATP-binding component of ABC superfamily	242	COG4161	E	Amino acid transport and metabolism	METABOLISM
EFER_1009	CDS	+1	1036711	1037034	no	ybjQ	conserved hypothetical protein	107	COG0393	S	Function unknown	POORLY CHARACTERIZED
EFER_1010	CDS	+3	1037031	1037861	no	ybjR	putative cell wall amidase and lipoprotein	274	COG3023	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_1011	CDS	-1	1037858	1038871	no	ybjS	putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	337	COG0451	G	Carbohydrate transport and metabolism	METABOLISM
EFER_1011	CDS	-1	1037858	1038871	no	ybjS	putative NAD(P)H-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain	337	COG0451	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_1012	CDS	-2	1038970	1040400	no	ybjT	conserved hypothetical protein; putative NAD(P)-binding Rossmann-fold domain	475	COG0702	G	Carbohydrate transport and metabolism	METABOLISM
EFER_1012	CDS	-2	1038970	1040400	no	ybjT	conserved hypothetical protein; putative NAD(P)-binding Rossmann-fold domain	475	COG0702	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_1013	CDS	-1	1040411	1041412	no	ltaE	L-allo-threonine aldolase, PLP-dependent	333	COG2008	E	Amino acid transport and metabolism	METABOLISM
EFER_1014	CDS	-1	1041449	1043167	no	poxB	pyruvate dehydrogenase (pyruvate oxidase), thiamin-dependent, FAD-binding	572	COG0028	E	Amino acid transport and metabolism	METABOLISM
EFER_1014	CDS	-1	1041449	1043167	no	poxB	pyruvate dehydrogenase (pyruvate oxidase), thiamin-dependent, FAD-binding	572	COG0028	H	Coenzyme transport and metabolism	METABOLISM
EFER_1016	CDS	+3	1043319	1043753	no		conserved hypothetical protein; putative membrane protein	134	COG2259	S	Function unknown	POORLY CHARACTERIZED
EFER_1017	CDS	-3	1043811	1044779	no	hcr	HCP oxidoreductase, NADH-dependent	319	COG1018	C	Energy production and conversion	METABOLISM
EFER_1018	CDS	-1	1044791	1046443	no	hcp	hybrid-cluster [4Fe-2S-2O] protein in anaerobic terminal reductases	550	COG1151	C	Energy production and conversion	METABOLISM
EFER_1019	CDS	-2	1046587	1047486	no	ybjE	putative transporter	299	COG2431	S	Function unknown	POORLY CHARACTERIZED
EFER_1020	CDS	+3	1047825	1048850	no		putative transposase, IS110 family	340	COG3547	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_1022	CDS	-2	1049368	1050063	no	aqpZ	aquaporin	231	COG0580	G	Carbohydrate transport and metabolism	METABOLISM
EFER_1023	CDS	+2	1050485	1052143	no	ybjD	conserved hypothetical protein; putative nucleoside triphosphate hydrolase domain	552	COG3593	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_1024	CDS	-2	1052140	1053147	no		conserved hypothetical protein	276	COG2990	S	Function unknown	POORLY CHARACTERIZED
EFER_1026	CDS	+3	1053252	1054367	no	macA	macrolide transporter subunit, membrane fusion protein (MFP) component	371	COG0845	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_1027	CDS	+2	1054364	1056310	no	macB	fused macrolide transporter subunits of ABC superfamily: ATP-binding component ; membrane component	395	COG0577,COG1136	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_1028	CDS	-3	1056531	1056752	no	cspD	cold shock protein homolog	73	COG1278	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_1029	CDS	+1	1057075	1057395	no	clpS	regulatory protein for ClpA substrate specificity	98	COG2127	S	Function unknown	POORLY CHARACTERIZED
EFER_1030	CDS	+1	1057411	1059705	no	clpA	ATPase and specificity subunit of ClpA-ClpP ATP-dependent serine protease, chaperone activity	762	COG0542	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_1032	CDS	-2	1060450	1060668	no	infA	translation initiation factor IF-1	72	COG0361	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_1033	CDS	-3	1060953	1061657	no	aat	leucyl/phenylalanyl-tRNA-protein transferase	232	COG2360	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_1034	CDS	-1	1061699	1063420	no	cydC	fused cysteine transporter subunits of ABC superfamily: membrane component ; ATP-binding component	571	COG4987	C	Energy production and conversion	METABOLISM
EFER_1034	CDS	-1	1061699	1063420	no	cydC	fused cysteine transporter subunits of ABC superfamily: membrane component ; ATP-binding component	571	COG4987	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_1035	CDS	-1	1063421	1065187	no	cydD	fused cysteine transporter subunits of ABC superfamily: membrane component ; ATP-binding component	588	COG4988	C	Energy production and conversion	METABOLISM
EFER_1035	CDS	-1	1063421	1065187	no	cydD	fused cysteine transporter subunits of ABC superfamily: membrane component ; ATP-binding component	588	COG4988	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_1036	CDS	-2	1065310	1066275	no	trxB	thioredoxin reductase, FAD/NAD(P)-binding	321	COG0492	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_1038	CDS	+2	1066808	1067302	no	lrp	DNA-binding transcriptional dual regulator, leucine-binding	164	COG1522	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_1039	CDS	+1	1067437	1071282	no	ftsK	DNA-binding membrane protein required for chromosome resolution and partitioning	756	COG1674	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
EFER_1039	CDS	+1	1067437	1071282	no	ftsK	DNA-binding membrane protein required for chromosome resolution and partitioning	38	COG1530	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_1040	CDS	+3	1071438	1072052	no	lolA	chaperone for lipoproteins	204	COG2834	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_1041	CDS	+1	1072063	1073406	no	ycaJ	recombination protein	447	COG2256	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_1042	CDS	+1	1073497	1074789	no	serS	seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine	430	COG0172	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_1043	CDS	-2	1074847	1075473	no	ycaC	putative hydrolase	208	COG1335	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
EFER_1045	CDS	+1	1075786	1076934	no	ycaD	putative MFS-type transporter protein	382	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_1045	CDS	+1	1075786	1076934	no	ycaD	putative MFS-type transporter protein	382	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
